,Unnamed: 0,index,easting,northing,route,geometry,closest_dense_hub,distance_to_closest_dense_hub,closest_elargie_hub,distance_to_closest_large_hub,TMJA_PL,percentage_traffic,distance_to_stationtotal_295,distance_closer_station_total,Region,Quantity_sold_per_day(in kg),Revenues_day,Quantity_sold_per_year(in kg),not_prof,small_station,medium_station,large_station,station_type,Revenues,EBITDA,Opex,EBIT,depreciation,date_installation
484,12619,12619,191588.16096261077,6811240.56530882,N0164,POINT (191588.16096261074 6811240.5653088195),1.0,"0    23054.849025
dtype: float64",5.0,"0    15138.223491
dtype: float64",27780.36,0.00010315838570490296,573287.6964265819,28676.871400467127,Bretagne,687.0348487946537,1030.5522731919805,250767.7198100486,1,0,0,0,small,376151.5797150729,0.0,0.0,0.0,0.0,2037
485,5711,5711,371353.3399254312,6803576.709766371,A0084,POINT (371353.33992543124 6803576.709766371),1.0,"0    5712.674125
dtype: float64",5.0,"0    5712.674125
dtype: float64",86658.2,0.0003217928068640083,422683.5263754047,20342.83682987728,Bretagne,2143.1400937142953,3214.710140571443,782246.1342057178,0,1,0,0,small,1173369.2013085766,873369.2013085766,300000.0,423369.2013085767,-449999.99999999994,2033
486,12778,12778,170284.4031602542,6822388.925001453,N0165,POINT (170284.4031602542 6822388.925001453),1.0,"0    19510.799145
dtype: float64",5.0,"0    10093.690574
dtype: float64",142158.8,0.0005278863312695068,588054.384452679,19356.113765423943,Bretagne,3515.7229662549153,5273.584449382373,1283238.882683044,0,0,0,1,large,1924858.3240245662,1714858.3240245662,210000.0,514858.3240245662,-1200000.0,2031
487,12591,12591,211832.7711243066,6815795.860800471,N0164,POINT (211832.7711243066 6815795.860800471),1.0,"0    2942.650682
dtype: float64",5.0,"0    2942.650682
dtype: float64",27780.36,0.00010315838570490296,553067.4063371334,30637.098157900484,Bretagne,687.0348487946537,1030.5522731919805,250767.7198100486,1,0,0,0,small,376151.5797150729,0.0,0.0,0.0,0.0,2037
488,8696,8696,386766.504000001,6814118.268,N0012,POINT (386766.504000001 6814118.268),1.0,"0    3793.422089
dtype: float64",5.0,"0    3119.707214
dtype: float64",249824.07,0.0009276858820918331,404029.4481707533,26870.861079553957,Bretagne,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
489,12700,12700,257286.6879000216,6746034.141568505,N0165,POINT (257286.68790002156 6746034.141568505),1.0,"0    12363.372799
dtype: float64",5.0,"0    7592.678282
dtype: float64",142158.8,0.0005278863312695068,548908.457574137,19936.10860428067,Bretagne,3515.7229662549153,5273.584449382373,1283238.882683044,0,0,0,1,large,1924858.3240245662,1714858.3240245662,210000.0,514858.3240245662,-1200000.0,2031
490,8808,8808,208875.19440793764,6851014.11435124,N0012,POINT (208875.19440793764 6851014.11435124),1.0,"0    29849.459313
dtype: float64",5.0,"0    25416.210393
dtype: float64",249824.07,0.0009276858820918331,541347.3618789704,19061.848543061504,Bretagne,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
491,8767,8767,275898.04315279995,6839979.6045033,N0012,POINT (275898.04315279995 6839979.6045033),1.0,"0    16906.738609
dtype: float64",5.0,"0    1574.953337
dtype: float64",249824.07,0.0009276858820918331,484913.97597479325,12646.85031660942,Bretagne,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
492,8832,8832,164023.22418668072,6845539.643640208,N0012,POINT (164023.22418668072 6845539.643640208),1.0,"0    1499.567397
dtype: float64",5.0,"0    1499.567397
dtype: float64",249824.07,0.0009276858820918331,585022.6174970948,4858.970779453086,Bretagne,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
493,5722,5722,381102.12314521335,6821636.04472473,A0084,POINT (381102.12314521335 6821636.04472473),1.0,"0    12403.259932
dtype: float64",5.0,"0    12391.689682
dtype: float64",86658.2,0.0003217928068640083,404134.4432393533,18734.09510828004,Bretagne,2143.1400937142953,3214.710140571443,782246.1342057178,0,1,0,0,small,1173369.2013085766,873369.2013085766,300000.0,423369.2013085767,-449999.99999999994,2033
494,12798,12798,270709.3240004063,6745218.101503303,N0166,POINT (270709.3240004063 6745218.101503303),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",14489.96,5.380638992902236e-05,538381.1097540745,7309.063405081435,Bretagne,358.3505569272889,537.5258353909334,130797.95327846045,1,0,0,0,small,196196.92991769066,0.0,0.0,0.0,0.0,2037
495,12557,12557,262759.854999997,6805206.656,N0164,POINT (262759.854999997 6805206.656),1.0,"0    10444.858475
dtype: float64",5.0,"0    10199.111101
dtype: float64",27780.36,0.00010315838570490296,512868.22238387226,15967.405900978052,Bretagne,687.0348487946537,1030.5522731919805,250767.7198100486,1,0,0,0,small,376151.5797150729,0.0,0.0,0.0,0.0,2038
496,12936,12936,337031.8070923925,6838484.144248201,N0176,POINT (337031.8070923925 6838484.144248201),1.0,"0    9441.43854
dtype: float64",5.0,"0    809.486401
dtype: float64",24817.8,9.215734370422631e-05,431898.67793884216,35463.69432832479,Bretagne,613.7679090701472,920.6518636052208,224025.28681060372,1,0,0,0,small,336037.9302159056,0.0,0.0,0.0,0.0,2038
497,5712,5712,372798.8847838562,6805019.4059932185,A0084,POINT (372798.8847838562 6805019.4059932185),1.0,"0    7607.675241
dtype: float64",5.0,"0    7607.675241
dtype: float64",86658.2,0.0003217928068640083,420661.3807824241,22385.08607986957,Bretagne,2143.1400937142953,3214.710140571443,782246.1342057178,0,1,0,0,small,1173369.2013085766,873369.2013085766,300000.0,423369.2013085767,-449999.99999999994,2033
498,8693,8693,389121.13702460105,6812303.621262743,N0012,POINT (389121.13702460105 6812303.621262743),1.0,"0    1475.547858
dtype: float64",5.0,"0    160.431584
dtype: float64",249824.07,0.0009276858820918331,403252.4754195174,28350.24907366033,Bretagne,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
499,12588,12588,214302.36175684468,6816541.942500967,N0164,POINT (214302.36175684468 6816541.942500967),1.0,"0    1409.594488
dtype: float64",5.0,"0    1098.945444
dtype: float64",27780.36,0.00010315838570490296,550520.1552856696,28389.28706912874,Bretagne,687.0348487946537,1030.5522731919805,250767.7198100486,1,0,0,0,small,376151.5797150729,0.0,0.0,0.0,0.0,2038
500,11298,11298,665200.972000003,6836986.645,N0104,POINT (665200.972000003 6836986.645),1.0,"0    1449.651479
dtype: float64",5.0,"0    0.0
dtype: float64",241654.97,0.0008973510999413526,224797.76363306132,7444.492943572374,Île-de-France,5976.358325609409,8964.537488414113,2181370.7888474343,0,0,0,1,large,3272056.183271151,3062056.183271151,210000.0,1862056.183271151,-1200000.0,2030
501,7137,7137,708224.7166891301,6842978.633658034,N0004,POINT (708224.7166891301 6842978.633658034),1.0,"0    21378.954675
dtype: float64",5.0,"0    16833.935082
dtype: float64",63504.69,0.00023581556556827535,214434.1562439764,24934.701206903035,Île-de-France,1570.5316666847139,2355.797500027071,573244.0583399206,1,0,0,0,small,859866.0875098809,0.0,0.0,0.0,0.0,2038
502,11309,11309,658198.7651694164,6834672.087094777,N0104,POINT (658198.7651694164 6834672.087094777),1.0,"0    474.516043
dtype: float64",5.0,"0    0.0
dtype: float64",241654.97,0.0008973510999413526,228531.8944141781,1803.5926942655929,Île-de-France,5976.358325609409,8964.537488414113,2181370.7888474343,0,0,0,1,large,3272056.183271151,3062056.183271151,210000.0,1862056.183271151,-1200000.0,2030
503,11273,11273,671939.9478076148,6858728.489049064,N0104,POINT (671939.9478076148 6858728.489049064),1.0,"0    448.596985
dtype: float64",5.0,"0    0.0
dtype: float64",241654.97,0.0008973510999413526,202169.56569876504,1452.2597174718137,Île-de-France,5976.358325609409,8964.537488414113,2181370.7888474343,0,0,0,1,large,3272056.183271151,3062056.183271151,210000.0,1862056.183271151,-1200000.0,2030
504,11261,11261,647576.0118694961,6884633.759539704,N0104,POINT (647576.0118694961 6884633.759539704),1.0,"0    7092.14916
dtype: float64",5.0,"0    0.0
dtype: float64",241654.97,0.0008973510999413526,183481.59337372225,13035.491703778738,Île-de-France,5976.358325609409,8964.537488414113,2181370.7888474343,0,0,0,1,large,3272056.183271151,3062056.183271151,210000.0,1862056.183271151,-1200000.0,2030
505,9855,9855,680651.7913622729,6833743.575224273,N0036,POINT (680651.7913622729 6833743.575224273),1.0,"0    8338.465315
dtype: float64",5.0,"0    1168.036835
dtype: float64",4603.04,1.709272938633972e-05,225497.7443368292,7727.922968628507,Île-de-France,113.83757771302253,170.75636656953378,41550.71586525322,1,0,0,0,small,62326.07379787983,0.0,0.0,0.0,0.0,2038
506,13066,13066,634588.2570920073,6862637.902540794,N0186,POINT (634588.2570920073 6862637.902540794),1.0,"0    9259.593832
dtype: float64",5.0,"0    4969.763715
dtype: float64",19123.91,7.101389917070372e-05,208621.37071276776,1765.509084879208,Île-de-France,472.95256847688677,709.4288527153301,172627.68749406366,1,0,0,0,small,258941.53124109548,0.0,0.0,0.0,0.0,2038
507,12971,12971,632116.9450747257,6867401.311432464,N0184,POINT (632116.9450747257 6867401.311432464),1.0,"0    9406.663712
dtype: float64",5.0,"0    4596.782425
dtype: float64",119603.14,0.00044412912027192976,205098.87847944823,3736.154909185833,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
508,559,559,693090.8867208966,6815835.487612082,A0005,POINT (693090.8867208966 6815835.487612082),1.0,"0    8404.878232
dtype: float64",5.0,"0    8404.878232
dtype: float64",52949.71,0.00019662115995410992,242119.8196125085,27478.966070541945,Île-de-France,1309.496925294372,1964.245387941558,477966.3777324458,1,0,0,0,small,716949.5665986687,0.0,0.0,0.0,0.0,2038
509,5906,5906,662130.641000003,6862481.947,A0086,POINT (662130.641000003 6862481.947),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",110007.42,0.00040849678919788136,200561.5958671512,2689.185480111532,Île-de-France,2720.58861605789,4080.8829240868345,993014.8448611298,0,0,0,1,large,1489522.2672916946,1279522.2672916946,210000.0,79522.26729169465,-1200000.0,2032
510,13018,13018,639250.2795872905,6884001.401384375,N0184,POINT (639250.2795872905 6884001.401384375),1.0,"0    1482.909404
dtype: float64",5.0,"0    0.0
dtype: float64",119603.14,0.00044412912027192976,187034.93061767292,11715.454610159331,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
511,13018,13018,639250.2795872905,6884001.401384375,N0184,POINT (639250.2795872905 6884001.401384375),1.0,"0    1482.909404
dtype: float64",5.0,"0    0.0
dtype: float64",119603.14,0.00044412912027192976,187034.93061767292,11715.454610159331,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
512,13018,13018,639250.2795872905,6884001.401384375,N0184,POINT (639250.2795872905 6884001.401384375),1.0,"0    1482.909404
dtype: float64",5.0,"0    0.0
dtype: float64",119603.14,0.00044412912027192976,187034.93061767292,11715.454610159331,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
513,13018,13018,639250.2795872905,6884001.401384375,N0184,POINT (639250.2795872905 6884001.401384375),1.0,"0    1482.909404
dtype: float64",5.0,"0    0.0
dtype: float64",119603.14,0.00044412912027192976,187034.93061767292,11715.454610159331,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
514,6355,6355,644871.552000001,6877836.076,A0115,POINT (644871.552000001 6877836.076),1.0,"0    3044.712367
dtype: float64",5.0,"0    0.0
dtype: float64",19440.0,7.218765408739532e-05,190793.10839461288,5729.918426398022,Île-de-France,480.7697762220528,721.1546643330793,175480.9683210493,1,0,0,0,small,263221.4524815739,0.0,0.0,0.0,0.0,2038
515,8200,8200,628901.112999998,6854112.869,N0010,POINT (628901.112999998 6854112.869),1.0,"0    3101.713087
dtype: float64",5.0,"0    958.865166
dtype: float64",242166.37,0.0008992501105535076,218629.68066660568,2008.428364769885,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
516,5932,5932,649617.509000003,6851540.753,A0086,POINT (649617.509000003 6851540.753),1.0,"0    1694.657225
dtype: float64",5.0,"0    0.0
dtype: float64",110007.42,0.00040849678919788136,214354.90037549587,2700.34548344217,Île-de-France,2720.58861605789,4080.8829240868345,993014.8448611298,0,0,0,1,large,1489522.2672916946,1279522.2672916946,210000.0,79522.26729169465,-1200000.0,2032
517,1399,1399,635812.4401103707,6835731.418677453,A0010,POINT (635812.4401103707 6835731.418677453),1.0,"0    7307.558063
dtype: float64",5.0,"0    1816.177626
dtype: float64",381900.72,0.001418133594191729,233552.11986803703,2519.101012124912,Île-de-France,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
518,1399,1399,635812.4401103707,6835731.418677453,A0010,POINT (635812.4401103707 6835731.418677453),1.0,"0    7307.558063
dtype: float64",5.0,"0    1816.177626
dtype: float64",381900.72,0.001418133594191729,233552.11986803703,2519.101012124912,Île-de-France,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
519,1399,1399,635812.4401103707,6835731.418677453,A0010,POINT (635812.4401103707 6835731.418677453),1.0,"0    7307.558063
dtype: float64",5.0,"0    1816.177626
dtype: float64",381900.72,0.001418133594191729,233552.11986803703,2519.101012124912,Île-de-France,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
520,1399,1399,635812.4401103707,6835731.418677453,A0010,POINT (635812.4401103707 6835731.418677453),1.0,"0    7307.558063
dtype: float64",5.0,"0    1816.177626
dtype: float64",381900.72,0.001418133594191729,233552.11986803703,2519.101012124912,Île-de-France,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
521,6848,6848,649810.2628456368,6887490.9140205365,N0001,POINT (649810.2628456368 6887490.9140205365),1.0,"0    7521.043619
dtype: float64",5.0,"0    0.0
dtype: float64",3017.08,1.120349420751022e-05,180042.75587441554,13872.548755520736,Île-de-France,74.61527142201807,111.92290713302711,27234.574069036596,1,0,0,0,small,40851.8611035549,0.0,0.0,0.0,0.0,2038
522,6848,6848,649810.2628456368,6887490.9140205365,N0001,POINT (649810.2628456368 6887490.9140205365),1.0,"0    7521.043619
dtype: float64",5.0,"0    0.0
dtype: float64",3017.08,1.120349420751022e-05,180042.75587441554,13872.548755520736,Île-de-France,74.61527142201807,111.92290713302711,27234.574069036596,1,0,0,0,small,40851.8611035549,0.0,0.0,0.0,0.0,2038
523,6848,6848,649810.2628456368,6887490.9140205365,N0001,POINT (649810.2628456368 6887490.9140205365),1.0,"0    7521.043619
dtype: float64",5.0,"0    0.0
dtype: float64",3017.08,1.120349420751022e-05,180042.75587441554,13872.548755520736,Île-de-France,74.61527142201807,111.92290713302711,27234.574069036596,1,0,0,0,small,40851.8611035549,0.0,0.0,0.0,0.0,2038
524,6848,6848,649810.2628456368,6887490.9140205365,N0001,POINT (649810.2628456368 6887490.9140205365),1.0,"0    7521.043619
dtype: float64",5.0,"0    0.0
dtype: float64",3017.08,1.120349420751022e-05,180042.75587441554,13872.548755520736,Île-de-France,74.61527142201807,111.92290713302711,27234.574069036596,1,0,0,0,small,40851.8611035549,0.0,0.0,0.0,0.0,2038
525,8219,8219,613837.9485070955,6836213.024217939,N0010,POINT (613837.9485070955 6836213.024217939),1.0,"0    10749.175939
dtype: float64",5.0,"0    9410.80917
dtype: float64",242166.37,0.0008992501105535076,240930.1169563087,8251.408666253114,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
526,7319,7319,658760.152000003,6853041.199,N0006,POINT (658760.152000003 6853041.199),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",38072.23,0.00014137577003990508,210533.04184857523,3554.891596660063,Île-de-France,941.5626284657678,1412.3439426986517,343670.35939000524,1,0,0,0,small,515505.5390850079,0.0,0.0,0.0,0.0,2038
527,1892,1892,614063.2966407539,6874420.889087624,A0013,POINT (614063.2966407539 6874420.889087624),1.0,"0    5733.48909
dtype: float64",5.0,"0    0.0
dtype: float64",199619.88,0.0007412598172020249,206303.7834702925,837.3256363316103,Île-de-France,4936.790382565486,7405.185573848228,1801928.4896364023,0,0,0,1,large,2702892.7344546034,2492892.7344546034,210000.0,1292892.7344546034,-1200000.0,2030
528,13439,13439,689515.7911163723,6874615.110851951,N0330,POINT (689515.7911163723 6874615.110851951),1.0,"0    3684.972958
dtype: float64",5.0,"0    530.860674
dtype: float64",21782.8,8.088730614480014e-05,183865.86300534545,7892.500123765234,Île-de-France,538.709458924369,808.0641883865535,196628.95250739466,1,0,0,0,small,294943.428761092,0.0,0.0,0.0,0.0,2038
529,5493,5493,681607.618000001,6783740.87,A0077,POINT (681607.618000001 6783740.87),1.0,"0    14983.988199
dtype: float64",5.0,"0    9079.465656
dtype: float64",39255.05,0.00014576800260202716,275069.87146485894,11163.327251344848,Île-de-France,970.8148973295009,1456.2223459942513,354347.43752526783,1,0,0,0,small,531521.1562879017,0.0,0.0,0.0,0.0,2038
530,13030,13030,642418.690215099,6884878.14426001,N0184,POINT (642418.690215099 6884878.14426001),1.0,"0    3565.453032
dtype: float64",5.0,"0    0.0
dtype: float64",119603.14,0.00044412912027192976,185053.24503966613,12179.505293626991,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
531,6337,6337,675647.5701007999,6864404.35065435,A0104,POINT (675647.5701007999 6864404.35065435),1.0,"0    3911.817567
dtype: float64",5.0,"0    0.0
dtype: float64",11347.9,4.213880040217867e-05,195923.05101616663,4718.847216718173,Île-de-France,280.6444106785099,420.96661601776486,102435.20989765612,1,0,0,0,small,153652.81484648417,0.0,0.0,0.0,0.0,2038
532,694,694,657352.6306701538,6836002.5227644015,A0006,POINT (657352.6306701538 6836002.5227644015),1.0,"0    1995.446855
dtype: float64",5.0,"0    0.0
dtype: float64",356928.98,0.0013254046163583767,227427.2816485059,3363.4596425280906,Île-de-France,8827.19474494679,13240.792117420184,3221926.0819055783,0,0,0,1,large,4832889.122858367,4622889.122858367,210000.0,3422889.122858367,-1200000.0,2030
533,13441,13441,689861.2768925398,6875368.825099155,N0330,POINT (689861.2768925398 6875368.825099155),1.0,"0    3742.940192
dtype: float64",5.0,"0    741.040952
dtype: float64",21782.8,8.088730614480014e-05,183079.490865156,7427.860544204706,Île-de-France,538.709458924369,808.0641883865535,196628.95250739466,1,0,0,0,small,294943.428761092,0.0,0.0,0.0,0.0,2038
534,5928,5928,654673.820793224,6851213.73014549,A0086,POINT (654673.820793224 6851213.73014549),1.0,"0    552.356129
dtype: float64",5.0,"0    0.0
dtype: float64",110007.42,0.00040849678919788136,213317.76051205373,1500.501574507414,Île-de-France,2720.58861605789,4080.8829240868345,993014.8448611298,0,0,0,1,large,1489522.2672916946,1279522.2672916946,210000.0,79522.26729169465,-1200000.0,2032
535,1852,1852,631006.8067486098,6857569.359604173,A0012,POINT (631006.8067486098 6857569.359604173),1.0,"0    6208.869405
dtype: float64",5.0,"0    4944.818056
dtype: float64",49711.95,0.00018459820219186686,214642.03021613465,2056.942810601772,Île-de-France,1229.4240265978333,1844.13603989675,448739.76970820915,1,0,0,0,small,673109.6545623137,0.0,0.0,0.0,0.0,2038
536,13571,13571,655522.052112486,6837794.141437552,N0441,POINT (655522.052112486 6837794.141437552),1.0,"0    317.118682
dtype: float64",5.0,"0    0.0
dtype: float64",0.0,0.0,226112.099069106,5842.759062128609,Île-de-France,0.0,0.0,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2038
537,727,727,688176.8054062742,6786713.428709412,A0006,POINT (688176.8054062742 6786713.428709412),1.0,"0    19835.803342
dtype: float64",5.0,"0    11331.046813
dtype: float64",356928.98,0.0013254046163583767,271521.94581451145,15290.298147742324,Île-de-France,8827.19474494679,13240.792117420184,3221926.0819055783,0,0,0,1,large,4832889.122858367,4622889.122858367,210000.0,3422889.122858367,-1200000.0,2030
538,8494,8494,607156.2845870397,6856132.680865395,N0012,POINT (607156.2845870397 6856132.680865395),1.0,"0    14486.901894
dtype: float64",5.0,"0    6779.083487
dtype: float64",249824.07,0.0009276858820918331,225726.72376747272,14039.75696197782,Île-de-France,6178.387974731609,9267.581962097413,2255111.610777037,0,0,0,1,large,3382667.4161655554,3172667.4161655554,210000.0,1972667.4161655554,-1200000.0,2030
539,6370,6370,646146.5863026667,6846421.666160414,A0126,POINT (646146.5863026667 6846421.666160414),1.0,"0    237.653932
dtype: float64",5.0,"0    0.0
dtype: float64",8021.67,2.9787321973417513e-05,220246.52957861463,3607.9875310288553,Île-de-France,198.38356434296063,297.5753465144409,72410.00098518062,1,0,0,0,small,108615.00147777094,0.0,0.0,0.0,0.0,2038
540,13570,13570,655607.8009180804,6837702.266383761,N0441,POINT (655607.8009180804 6837702.266383761),1.0,"0    383.596676
dtype: float64",5.0,"0    0.0
dtype: float64",0.0,0.0,226180.95225428217,5718.451960465176,Île-de-France,0.0,0.0,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2038
541,8202,8202,627133.089533412,6853716.857785588,N0010,POINT (627133.089533412 6853716.857785588),1.0,"0    1590.492846
dtype: float64",5.0,"0    0.0
dtype: float64",242166.37,0.0008992501105535076,219653.4674579306,1370.76801698549,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
542,8220,8220,613857.656110586,6834135.06200327,N0010,POINT (613857.656110586 6834135.06200327),1.0,"0    10426.085638
dtype: float64",5.0,"0    10426.085638
dtype: float64",242166.37,0.0008992501105535076,242831.5326290661,6174.739273901493,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
543,8220,8220,613857.656110586,6834135.06200327,N0010,POINT (613857.656110586 6834135.06200327),1.0,"0    10426.085638
dtype: float64",5.0,"0    10426.085638
dtype: float64",242166.37,0.0008992501105535076,242831.5326290661,6174.739273901493,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
544,8220,8220,613857.656110586,6834135.06200327,N0010,POINT (613857.656110586 6834135.06200327),1.0,"0    10426.085638
dtype: float64",5.0,"0    10426.085638
dtype: float64",242166.37,0.0008992501105535076,242831.5326290661,6174.739273901493,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
545,8220,8220,613857.656110586,6834135.06200327,N0010,POINT (613857.656110586 6834135.06200327),1.0,"0    10426.085638
dtype: float64",5.0,"0    10426.085638
dtype: float64",242166.37,0.0008992501105535076,242831.5326290661,6174.739273901493,Île-de-France,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
546,11313,11313,655999.4445590392,6837496.071583365,N0104,POINT (655999.4445590392 6837496.071583365),1.0,"0    653.005618
dtype: float64",5.0,"0    0.0
dtype: float64",241654.97,0.0008973510999413526,226288.62581374357,5330.768417694304,Île-de-France,5976.358325609409,8964.537488414113,2181370.7888474343,0,0,0,1,large,3272056.183271151,3062056.183271151,210000.0,1862056.183271151,-1200000.0,2030
547,12977,12977,632145.8484515675,6868348.85947683,N0184,POINT (632145.8484515675 6868348.85947683),1.0,"0    9092.507756
dtype: float64",5.0,"0    3716.224248
dtype: float64",119603.14,0.00044412912027192976,204210.431805546,4522.264612393978,Île-de-France,2957.8999410110523,4436.849911516579,1079633.4784690342,0,0,0,1,large,1619450.2177035513,1409450.2177035513,210000.0,209450.2177035513,-1200000.0,2032
548,8846,8846,634014.9189754693,6865598.614545338,N0013,POINT (634014.9189754693 6865598.614545338),1.0,"0    8172.55869
dtype: float64",5.0,"0    5259.852423
dtype: float64",44891.76,0.00016669911739991615,206068.8011450138,1253.2545237803483,Île-de-France,1110.2161218834415,1665.324182825162,405228.8844874561,1,0,0,0,small,607843.3267311841,0.0,0.0,0.0,0.0,2038
549,1998,1998,637445.599808202,6868619.578423974,A0014,POINT (637445.599808202 6868619.578423974),1.0,"0    3959.120582
dtype: float64",5.0,"0    975.782532
dtype: float64",6620.95,2.458594898816564e-05,202013.74664570988,1140.8067926970832,Île-de-France,163.74242026118316,245.61363039177473,59765.98339533185,1,0,0,0,small,89648.97509299777,0.0,0.0,0.0,0.0,2038
550,1998,1998,637445.599808202,6868619.578423974,A0014,POINT (637445.599808202 6868619.578423974),1.0,"0    3959.120582
dtype: float64",5.0,"0    975.782532
dtype: float64",6620.95,2.458594898816564e-05,202013.74664570988,1140.8067926970832,Île-de-France,163.74242026118316,245.61363039177473,59765.98339533185,1,0,0,0,small,89648.97509299777,0.0,0.0,0.0,0.0,2038
551,1998,1998,637445.599808202,6868619.578423974,A0014,POINT (637445.599808202 6868619.578423974),1.0,"0    3959.120582
dtype: float64",5.0,"0    975.782532
dtype: float64",6620.95,2.458594898816564e-05,202013.74664570988,1140.8067926970832,Île-de-France,163.74242026118316,245.61363039177473,59765.98339533185,1,0,0,0,small,89648.97509299777,0.0,0.0,0.0,0.0,2038
552,1998,1998,637445.599808202,6868619.578423974,A0014,POINT (637445.599808202 6868619.578423974),1.0,"0    3959.120582
dtype: float64",5.0,"0    975.782532
dtype: float64",6620.95,2.458594898816564e-05,202013.74664570988,1140.8067926970832,Île-de-France,163.74242026118316,245.61363039177473,59765.98339533185,1,0,0,0,small,89648.97509299777,0.0,0.0,0.0,0.0,2038
553,684,684,649546.1741086312,6847841.72371188,A0006,POINT (649546.1741086312 6847841.72371188),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",356928.98,0.0013254046163583767,217929.49086341323,1479.8651435523016,Île-de-France,8827.19474494679,13240.792117420184,3221926.0819055783,0,0,0,1,large,4832889.122858367,4622889.122858367,210000.0,3422889.122858367,-1200000.0,2030
554,684,684,649546.1741086312,6847841.72371188,A0006,POINT (649546.1741086312 6847841.72371188),1.0,"0    0.0
dtype: float64",5.0,"0    0.0
dtype: float64",356928.98,0.0013254046163583767,217929.49086341323,1479.8651435523016,Île-de-France,8827.19474494679,13240.792117420184,3221926.0819055783,0,0,0,1,large,4832889.122858367,4622889.122858367,210000.0,3422889.122858367,-1200000.0,2030
